model,observed,gCa,noise_level,t_train_end,seed,window,metric,value
UDE,voltage,2.0,0.02,30.0,5555,train,m_rmse,0.0019523880351906627
UDE,voltage,2.0,0.02,30.0,5555,train,h_rmse,0.0011242874056764476
UDE,voltage,2.0,0.02,30.0,5555,train,n_rmse,0.0007110390792007936
UDE,voltage,2.0,0.02,30.0,5555,train,p_rmse,0.001994606864818668
UDE,voltage,2.0,0.02,30.0,5555,train,s_rmse,0.00021383831418594296
UDE,voltage,2.0,0.02,30.0,5555,train,gate_rmse_mean,0.001199231939814503
UDE,voltage,2.0,0.02,30.0,5555,train,V_rmse_vs_noisy,0.4668208823647448
UDE,voltage,2.0,0.02,30.0,5555,train,ICa_rmse,1.5381541448058218
UDE,voltage,2.0,0.02,30.0,5555,train,ICa_rmse_norm,0.16512697265476098
UDE,voltage,2.0,0.02,30.0,5555,forecast,V_rmse,0.45430317509597035
UDE,voltage,2.0,0.02,30.0,5555,forecast,m_rmse,0.0038534495339896013
UDE,voltage,2.0,0.02,30.0,5555,forecast,h_rmse,0.0012485847523128508
UDE,voltage,2.0,0.02,30.0,5555,forecast,n_rmse,0.001072996016494541
UDE,voltage,2.0,0.02,30.0,5555,forecast,p_rmse,0.0018760559557027088
UDE,voltage,2.0,0.02,30.0,5555,forecast,s_rmse,0.0006741720281779311
UDE,voltage,2.0,0.02,30.0,5555,forecast,gate_rmse_mean,0.0017450516573355268
UDE,voltage,2.0,0.02,30.0,5555,forecast,V_rmse_vs_noisy,0.6859167383320448
UDE,voltage,2.0,0.02,30.0,5555,forecast,ICa_rmse,1.224729144272803
UDE,voltage,2.0,0.02,30.0,5555,forecast,ICa_rmse_norm,0.14454957089612394
UDE,voltage,2.0,0.02,30.0,5555,common_eval,V_rmse,0.5071674833470532
UDE,voltage,2.0,0.02,30.0,5555,common_eval,m_rmse,0.004382747468277326
UDE,voltage,2.0,0.02,30.0,5555,common_eval,h_rmse,0.0012563825736633986
UDE,voltage,2.0,0.02,30.0,5555,common_eval,n_rmse,0.0011756371303302037
UDE,voltage,2.0,0.02,30.0,5555,common_eval,p_rmse,0.0020758485328158938
UDE,voltage,2.0,0.02,30.0,5555,common_eval,s_rmse,0.0007774510454892949
UDE,voltage,2.0,0.02,30.0,5555,common_eval,gate_rmse_mean,0.0019336133501152233
UDE,voltage,2.0,0.02,30.0,5555,common_eval,V_rmse_vs_noisy,0.7397643123867926
UDE,voltage,2.0,0.02,30.0,5555,common_eval,ICa_rmse,1.3027495653454493
UDE,voltage,2.0,0.02,30.0,5555,common_eval,ICa_rmse_norm,0.14813210363764906
UDE,voltage,2.0,0.02,30.0,5555,forecast,spike_mean_abs_dev_ms,0.0
UDE,voltage,2.0,0.02,30.0,5555,forecast,spike_count_diff,0.0
UDE,voltage,2.0,0.02,30.0,5555,forecast,rollout_horizon_ms,70.0
UDE,voltage,2.0,0.02,30.0,5555,common_eval,spike_mean_abs_dev_ms,0.0
UDE,voltage,2.0,0.02,30.0,5555,common_eval,spike_count_diff,0.0
UDE,voltage,2.0,0.02,30.0,5555,common_eval,rollout_horizon_ms,70.0
